#TYPE Selected.System.Diagnostics.Eventing.Reader.EventLogRecord
"TaskName","ActionName","TaskInstanceId","EnginePID","Id","Version","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","LevelDisplayName","OpcodeDisplayName","TaskDisplayName"
"\test","C:\Windows\System32\calc.exe","{9C18587E-F60E-4994-8A70-D805FB25D214}","7632","200","1","4","200","1","-9223372036854775808","2066","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7628","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:33:51 AM","9c18587e-f60e-4994-8a70-d805fb25d214",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{30965D6A-2E02-4F20-9293-50E130EC868E}","7432","200","1","4","200","1","-9223372036854775808","2060","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7428","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:33:02 AM","30965d6a-2e02-4f20-9293-50e130ec868e",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{50648454-195F-4B77-B932-C4132BD6D05E}","7420","200","1","4","200","1","-9223372036854775808","2057","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7416","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:33:02 AM","50648454-195f-4b77-b932-c4132bd6d05e",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{81ED7BD3-B5B8-4872-B825-A2781352ACDE}","7352","200","1","4","200","1","-9223372036854775808","2041","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7348","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:30:51 AM","81ed7bd3-b5b8-4872-b825-a2781352acde",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork","SppSvcRestartTaskHandler Class","{327BEE31-506F-43EB-94C8-52D3C6CEBF9F}","7188","200","1","4","200","1","-9223372036854775808","2033","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","816","3376","lab-dc1.lab.local","S-1-5-18","12/24/2016 9:30:48 AM","327bee31-506f-43eb-94c8-52d3c6cebf9f",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{32DC11AD-E466-49D6-958B-C023D00BE25D}","4120","200","1","4","200","1","-9223372036854775808","2026","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5124","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:29:51 AM","32dc11ad-e466-49d6-958b-c023d00be25d",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{3E63DACB-568E-491F-B784-C917F4993435}","6164","200","1","4","200","1","-9223372036854775808","2021","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4016","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:28:51 AM","3e63dacb-568e-491f-b784-c917f4993435",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{DE796DF0-517A-48BA-803D-1290E5084235}","3564","200","1","4","200","1","-9223372036854775808","2016","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5336","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:27:51 AM","de796df0-517a-48ba-803d-1290e5084235",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{24CB9313-BC92-4498-B620-4C7A78768C61}","6844","200","1","4","200","1","-9223372036854775808","2000","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6420","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:26:51 AM","24cb9313-bc92-4498-b620-4c7a78768c61",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{DCE5E8AA-0E33-451B-9984-80D677124C93}","4944","200","1","4","200","1","-9223372036854775808","1995","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5944","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:25:51 AM","dce5e8aa-0e33-451b-9984-80d677124c93",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{15DED81E-2041-488D-AFEB-D043FFAE0FE7}","6688","200","1","4","200","1","-9223372036854775808","1990","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","2576","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:24:51 AM","15ded81e-2041-488d-afeb-d043ffae0fe7",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{329CB300-F8ED-48A0-9BC5-567C666E7A89}","6948","200","1","4","200","1","-9223372036854775808","1985","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5588","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:23:51 AM","329cb300-f8ed-48a0-9bc5-567c666e7a89",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{FAFAC5AE-3C0A-484B-8648-139EFD7A2D06}","6220","200","1","4","200","1","-9223372036854775808","1980","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5600","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:22:51 AM","fafac5ae-3c0a-484b-8648-139efd7a2d06",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{58FFAF0F-926C-4887-8E07-AF1D9DFF79DE}","6164","200","1","4","200","1","-9223372036854775808","1972","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6664","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:21:51 AM","58ffaf0f-926c-4887-8e07-af1d9dff79de",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{E7368380-DD29-4DE5-9429-AA4262E5FCD8}","5192","200","1","4","200","1","-9223372036854775808","1962","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5380","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:20:51 AM","e7368380-dd29-4de5-9429-aa4262e5fcd8",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{2B6917CC-FE69-45BC-ADD7-90AF05FD38C9}","388","200","1","4","200","1","-9223372036854775808","1957","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4996","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:19:51 AM","2b6917cc-fe69-45bc-add7-90af05fd38c9",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{66C357AC-605D-4803-8ED1-82DE7E91D21B}","5496","200","1","4","200","1","-9223372036854775808","1949","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","3048","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:18:51 AM","66c357ac-605d-4803-8ed1-82de7e91d21b",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{29434ABA-BB52-4753-9DE4-AA414BCA7C43}","5248","200","1","4","200","1","-9223372036854775808","1941","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6664","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:17:51 AM","29434aba-bb52-4753-9de4-aa414bca7c43",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{5B8EF582-449B-44A2-B4E5-38470B144CBB}","6220","200","1","4","200","1","-9223372036854775808","1927","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6180","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:16:51 AM","5b8ef582-449b-44a2-b4e5-38470b144cbb",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{77D5CE96-CE0D-47C9-B225-849F29C1A380}","2144","200","1","4","200","1","-9223372036854775808","1922","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","3680","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:15:51 AM","77d5ce96-ce0d-47c9-b225-849f29c1a380",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{67E70D9A-E2C6-4C3B-8FC0-142F5E10C666}","4320","200","1","4","200","1","-9223372036854775808","1917","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4628","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:14:51 AM","67e70d9a-e2c6-4c3b-8fc0-142f5e10c666",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{8DD8E1D6-7CC4-4A8A-A5C5-3F0A4F9B94BC}","6284","200","1","4","200","1","-9223372036854775808","1912","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6924","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:51 AM","8dd8e1d6-7cc4-4a8a-a5c5-3f0a4f9b94bc",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{ECA286F6-4115-4BFE-A3B0-BFBB45821D6C}","3148","200","1","4","200","1","-9223372036854775808","1890","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4320","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:12:51 AM","eca286f6-4115-4bfe-a3b0-bfbb45821d6c",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{0F404D14-560E-46F4-B758-EDFD1CD86CC8}","5944","200","1","4","200","1","-9223372036854775808","1885","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6648","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:11:51 AM","0f404d14-560e-46f4-b758-edfd1cd86cc8",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{16659ADD-C91F-40DA-A73C-E8CCBC7EB24C}","5204","200","1","4","200","1","-9223372036854775808","1880","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","1964","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:10:51 AM","16659add-c91f-40da-a73c-e8ccbc7eb24c",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{6EC96D96-0144-4F29-832C-C054E8F4D2DC}","4896","200","1","4","200","1","-9223372036854775808","1875","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","2872","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:09:51 AM","6ec96d96-0144-4f29-832c-c054e8f4d2dc",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{6CBAB6A0-539E-4F48-B1DE-FFFDFEEBEB97}","4308","200","1","4","200","1","-9223372036854775808","1870","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6440","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:08:51 AM","6cbab6a0-539e-4f48-b1de-fffdfeebeb97",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{FAB835EC-D929-41F7-8D14-B401DEE3A472}","6676","200","1","4","200","1","-9223372036854775808","1865","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","1096","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:07:51 AM","fab835ec-d929-41f7-8d14-b401dee3a472",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{8A0A6B58-E152-46D0-9E78-3142A78A616B}","6000","200","1","4","200","1","-9223372036854775808","1860","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4636","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:06:51 AM","8a0a6b58-e152-46d0-9e78-3142a78a616b",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{6907CD42-FFC6-4A42-B391-AE6E8D9C8246}","6476","200","1","4","200","1","-9223372036854775808","1855","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5824","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:05:51 AM","6907cd42-ffc6-4a42-b391-ae6e8d9c8246",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{B5F7AC5C-DB9A-489A-9FC8-A8CF5C7DA58B}","2032","200","1","4","200","1","-9223372036854775808","1843","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6992","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:04:51 AM","b5f7ac5c-db9a-489a-9fc8-a8cf5c7da58b",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{832FA6D5-E1F3-4E2C-8725-A7FC11A090B2}","4724","200","1","4","200","1","-9223372036854775808","1838","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5420","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:03:51 AM","832fa6d5-e1f3-4e2c-8725-a7fc11a090b2",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{4B1C5F54-ED66-492B-8DD4-115AD0BB4906}","1964","200","1","4","200","1","-9223372036854775808","1833","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6556","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:02:51 AM","4b1c5f54-ed66-492b-8dd4-115ad0bb4906",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{66D5F813-8801-438C-A451-419BEB6850B2}","1240","200","1","4","200","1","-9223372036854775808","1823","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5596","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:01:51 AM","66d5f813-8801-438c-a451-419beb6850b2",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{F5D1F4DB-56AB-4520-A52F-C9E5A794DDE6}","6028","200","1","4","200","1","-9223372036854775808","1818","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4132","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:00:51 AM","f5d1f4db-56ab-4520-a52f-c9e5a794dde6",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{CE50C051-3847-472F-B0A2-38484F3237EE}","4896","200","1","4","200","1","-9223372036854775808","1808","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4736","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:59:51 AM","ce50c051-3847-472f-b0a2-38484f3237ee",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{0761FCA1-AA37-4DBC-8DDC-FC85A09DACC2}","5400","200","1","4","200","1","-9223372036854775808","1803","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6992","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:58:51 AM","0761fca1-aa37-4dbc-8ddc-fc85a09dacc2",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{15F45146-DC3D-4EC6-95FE-85FE5915E224}","3032","200","1","4","200","1","-9223372036854775808","1795","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6876","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:57:51 AM","15f45146-dc3d-4ec6-95fe-85fe5915e224",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{6A85CD10-2027-4920-96F3-55A6741C2F95}","6648","200","1","4","200","1","-9223372036854775808","1785","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5380","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:56:51 AM","6a85cd10-2027-4920-96f3-55a6741c2f95",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{74E7E329-6833-48BA-AB88-013FE95E380E}","6432","200","1","4","200","1","-9223372036854775808","1780","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6904","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:55:51 AM","74e7e329-6833-48ba-ab88-013fe95e380e",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{0856F176-0B67-4EA3-B858-892D36AE1DFF}","3148","200","1","4","200","1","-9223372036854775808","1770","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6736","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:54:51 AM","0856f176-0b67-4ea3-b858-892d36ae1dff",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{57CD3BC6-E11B-42E6-A0B5-2967B266345D}","4436","200","1","4","200","1","-9223372036854775808","1765","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6688","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:53:51 AM","57cd3bc6-e11b-42e6-a0b5-2967b266345d",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{D0466941-E688-4108-BF76-3B4FC4122501}","6864","200","1","4","200","1","-9223372036854775808","1739","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6568","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:52:51 AM","d0466941-e688-4108-bf76-3b4fc4122501",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{C8B7DAF5-1A66-4A47-AF1C-56DCA8C64D24}","6340","200","1","4","200","1","-9223372036854775808","1734","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5132","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:51:51 AM","c8b7daf5-1a66-4a47-af1c-56dca8c64d24",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{18CBAA84-3EBF-4612-9291-65797BF11CF6}","6396","200","1","4","200","1","-9223372036854775808","1729","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4308","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:50:51 AM","18cbaa84-3ebf-4612-9291-65797bf11cf6",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{5AEF4675-9579-4A96-A5BA-FE7E0AB9AFE3}","4160","200","1","4","200","1","-9223372036854775808","1724","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4564","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:49:51 AM","5aef4675-9579-4a96-a5ba-fe7e0ab9afe3",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{55C079EC-D927-4F1C-8094-645708079DEE}","6924","200","1","4","200","1","-9223372036854775808","1719","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6204","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:48:51 AM","55c079ec-d927-4f1c-8094-645708079dee",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{C1759133-1655-4BE5-B347-E07321A93CA8}","6896","200","1","4","200","1","-9223372036854775808","1714","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6960","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:47:51 AM","c1759133-1655-4be5-b347-e07321a93ca8",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{59AC801A-9FAA-4712-BC03-1949DA8A9C4C}","7012","200","1","4","200","1","-9223372036854775808","1709","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7024","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:46:51 AM","59ac801a-9faa-4712-bc03-1949da8a9c4c",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{F3FF7070-7142-4D09-BE32-7336A59E9CA1}","6928","200","1","4","200","1","-9223372036854775808","1704","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","3104","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:45:51 AM","f3ff7070-7142-4d09-be32-7336a59e9ca1",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{EB2B48ED-045C-4E5B-8350-64BCC1B4D27B}","3148","200","1","4","200","1","-9223372036854775808","1699","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5516","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:44:51 AM","eb2b48ed-045c-4e5b-8350-64bcc1b4d27b",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{D0CF7AD8-3F67-4710-8D48-EC2D6F7418D4}","5984","200","1","4","200","1","-9223372036854775808","1694","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5124","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:43:51 AM","d0cf7ad8-3f67-4710-8d48-ec2d6f7418d4",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
"\test","C:\Windows\System32\calc.exe","{6E1E7C46-E684-44BE-B5DE-B10E745B4610}","5588","200","1","4","200","1","-9223372036854775808","1680","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6968","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:42:51 AM","6e1e7c46-e684-44be-b5de-b10e745b4610",,"microsoft-windows-taskscheduler/operational","Information","Start","Action started"
